9.049833176670387E-16 7.416649641771402E-18 -3.504678372898148 0.005808502087997769 -1.9001457331907248 -2.292782624103647 -2.2477838707141515 4.3509589908869675 -2.3408290458564442 4.913299609890239 
2.211635920130452E-16 5.796670600458872E-16 -1.4203751184543858 -1.820914388373188 -1.8984200571194145 -3.843252383307578 -0.8713312558816473 2.1175087510020356 -0.9196702835841307 4.803956455622347 
2.211635920130452E-16 5.796670600458872E-16 -4.079218282776362 0.07243019504091522 -2.2950184851043183 -0.6775096453508709 -0.7954257000451077 4.397183185201968 -2.0669608420659724 4.91168867894111 
9.049833176670387E-16 7.416649641771402E-18 -1.5364111478091496 -0.2501805487133296 -1.6759435285563427 -1.5501505525776773 -2.6437682610612847 4.3509589908869675 -0.13165663332739064 4.854512017841241 
-7.005255006325745E-16 -3.7354554181483914E-16 -1.0698588188805038 -0.22927822470360848 -1.6181834348531627 -1.088499451795465 -2.0943292518351777 3.296360302913497 -2.527589888356419 4.782833370519698 
-7.005255006325745E-16 -3.7354554181483914E-16 0.0397807208944807 -0.5145071106924485 -3.064865855453954 -3.988515314080455 -2.140555405385695 4.183853652267966 -2.236295743314091 4.925731928771327 
9.049833176670387E-16 7.416649641771402E-18 -3.2685991376333323 -2.0854949572075903 -1.907282989173738 -4.484622286646147 -0.7161546795593167 1.7781719542032584 -0.9477822062275422 4.71594981428289 
2.211635920130452E-16 5.796670600458872E-16 -3.5129533169188125 -2.862870933431963 -1.5472828758070687 -4.294541799501717 -1.869274960515606 4.686346197396613 -2.675862784910323 3.4054940935654066 
-7.005255006325745E-16 -3.7354554181483914E-16 -1.053279605778124 0.8518078156290521 0.192251972355578 -0.8411174376584363 -0.5547994428165492 4.382650067990641 0.9694361510451099 4.342472493467703 
9.049833176670387E-16 7.416649641771402E-18 -3.51564965435867 -2.064670604560261 -2.0770846190777785 -4.39793288527331 1.290054834652738 1.7686156135234181 -2.3408290458564442 4.71594981428289 
2.211635920130452E-16 5.796670600458872E-16 -0.7472233641637178 -0.7827379318656186 -1.5982370532465289 -0.525198046370445 -0.963943151344459 4.377700082580709 -0.8042535407230559 4.906118295266151 
-7.005255006325745E-16 -3.7354554181483914E-16 -4.029040289326275 -1.4020009289382571 -1.8915461650015444 -3.676096866395763 0.6655320910165963 4.47039126740567 -0.7868969762602487 2.96427286403687 
2.211635920130452E-16 5.796670600458872E-16 -3.040272333854213 0.253594023746888 -1.742432943367072 -4.072691329111499 -3.364228027143704 4.9330742013794815 -1.6695174793819183 4.760725833961882 
9.049833176670387E-16 7.416649641771402E-18 -3.193796456639589 -1.819469441874659 -1.9458597034288656 -3.798597189748634 2.54547286044426 4.480224507873628 -0.6282602200522189 3.4259619428154795 
-7.005255006325745E-16 -3.7354554181483914E-16 -3.4613439033927715 -0.8278718398420655 -1.2088641051823115 -4.323725813528714 -1.1653307941970674 3.5970122668990316 0.3703312481353276 4.8038607798029735 
9.049833176670387E-16 7.416649641771402E-18 -3.7264122286149224 2.036579606456486 -0.035162603842227025 -3.7991429590917267 -0.7196320792719354 4.420897948744939 -1.7027371901445043 4.949999215888726 
