1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
8.375697054498711E-14 1.0000000000000744 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
8.375697054498711E-14 1.0000000000000744 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
8.375697054498711E-14 1.0000000000000744 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
1.705212021985191E-14 1.000000000000595 
